time vout i_vip i_vin v_bias_p v_bias_n i_vdn2 i_vup2 i_vvp v_up
5.123952960000000315e-08 4.563934790000000186e-02 1.534689809999999933e-07 1.002418369999999962e-07 6.540924870000000002e-01 -9.623922619999999506e-08 5.319009429999999925e-06 -4.303446440000000068e-06 0.000000000000000000e+00 0.000000000000000000e+00
5.223952959999999887e-08 4.568270490000000267e-02 2.782023410000000114e-07 -1.001519229999999944e-07 6.541232740000000323e-01 9.625760399999999363e-08 -5.319518260000000230e-06 9.114411789999999498e-07 0.000000000000000000e+00 0.000000000000000000e+00
5.323952960000000121e-08 4.572596660000000091e-02 1.526265739999999973e-07 1.001844799999999998e-07 6.541486279999999542e-01 -9.617607059999999975e-08 5.318887350000000079e-06 -4.302793750000000108e-06 0.000000000000000000e+00 0.000000000000000000e+00
5.423952959999999693e-08 4.576913039999999655e-02 2.774713199999999798e-07 -1.001288700000000010e-07 6.541806479999999757e-01 9.621502420000000271e-08 -5.319321860000000145e-06 9.121068409999999554e-07 0.000000000000000000e+00 0.000000000000000000e+00
5.523952959999999926e-08 4.581221139999999692e-02 1.520817550000000095e-07 1.001335370000000031e-07 6.542090210000000017e-01 -9.611682349999999470e-08 5.318837879999999986e-06 -4.302586839999999803e-06 0.000000000000000000e+00 0.000000000000000000e+00
5.623952960000000160e-08 4.585521490000000339e-02 2.770543800000000158e-07 -1.000993580000000035e-07 6.542448020000000142e-01 9.616855679999999678e-08 -5.319075799999999913e-06 9.123248439999999488e-07 0.000000000000000000e+00 0.000000000000000000e+00
5.723952959999999732e-08 4.589816149999999956e-02 1.518443700000000117e-07 1.000888940000000030e-07 6.542768580000000167e-01 -9.606138700000000330e-08 5.318816499999999934e-06 -4.302798320000000380e-06 0.000000000000000000e+00 0.000000000000000000e+00
5.823952959999999966e-08 4.594105939999999777e-02 2.769201120000000034e-07 -1.000642450000000039e-07 6.543156070000000213e-01 9.611874100000000211e-08 -5.318821199999999619e-06 9.121759589999999588e-07 0.000000000000000000e+00 0.000000000000000000e+00
5.923952960000000200e-08 4.598392949999999951e-02 1.518517620000000123e-07 1.000491459999999983e-07 6.543495110000000503e-01 -9.600889760000000339e-08 5.318787439999999975e-06 -4.303309820000000418e-06 0.000000000000000000e+00 0.000000000000000000e+00
6.023952959999999771e-08 4.602677840000000270e-02 2.769846350000000144e-07 -1.000252769999999963e-07 6.543887440000000222e-01 9.606664109999999898e-08 -5.318587139999999718e-06 9.118011069999999910e-07 0.000000000000000000e+00 0.000000000000000000e+00
6.123952959999999343e-08 4.606962419999999919e-02 1.520082800000000036e-07 1.000123719999999953e-07 6.544217110000000170e-01 -9.595819060000000257e-08 5.318728909999999627e-06 -4.303971360000000082e-06 0.000000000000000000e+00 0.000000000000000000e+00
6.223952960000000239e-08 4.611246950000000289e-02 2.771489190000000129e-07 -9.998439030000000083e-08 6.544586399999999804e-01 9.601342569999999926e-08 -5.318388029999999755e-06 9.113478260000000197e-07 0.000000000000000000e+00 0.000000000000000000e+00
6.323952959999999811e-08 4.615532800000000241e-02 1.522185520000000108e-07 9.997673509999999579e-08 6.544881139999999542e-01 -9.590816159999999949e-08 5.318633339999999596e-06 -4.304647020000000145e-06 0.000000000000000000e+00 0.000000000000000000e+00
6.423952959999999383e-08 4.619819759999999748e-02 2.773267300000000056e-07 -9.994321849999999553e-08 6.545205849999999881e-01 9.596007470000000263e-08 -5.318225309999999872e-06 9.109337309999999998e-07 0.000000000000000000e+00 0.000000000000000000e+00
6.523952960000000278e-08 4.624108760000000123e-02 1.524093489999999939e-07 9.994086000000000306e-08 6.545449230000000007e-01 -9.585798780000000320e-08 5.318504370000000379e-06 -4.305241780000000240e-06 0.000000000000000000e+00 0.000000000000000000e+00
6.623952959999999850e-08 4.628399190000000163e-02 2.774601470000000015e-07 -9.990283760000000577e-08 6.545718529999999813e-01 9.590722810000000136e-08 -5.318091450000000069e-06 9.106292299999999553e-07 0.000000000000000000e+00 0.000000000000000000e+00
6.723952959999999422e-08 4.632691629999999977e-02 1.525389240000000025e-07 9.990397499999999445e-08 6.545905300000000038e-01 -9.580721340000000405e-08 5.318352140000000220e-06 -4.305709840000000247e-06 0.000000000000000000e+00 0.000000000000000000e+00
6.823952960000000318e-08 4.636985200000000307e-02 2.775232280000000227e-07 -9.986371790000000114e-08 6.546119099999999635e-01 9.585516099999999545e-08 -5.317974830000000123e-06 9.104570789999999536e-07 0.000000000000000000e+00 0.000000000000000000e+00
6.923952959999999890e-08 4.641280290000000114e-02 1.525957890000000009e-07 9.986587589999999422e-08 6.546253659999999863e-01 -9.575572259999999491e-08 5.318188719999999914e-06 -4.306048640000000197e-06 0.000000000000000000e+00 0.000000000000000000e+00
7.023952959999999462e-08 4.645575910000000058e-02 2.775168849999999893e-07 -9.982583139999999920e-08 6.546419940000000048e-01 9.580384990000000554e-08 -5.317863850000000308e-06 9.104033390000000414e-07 0.000000000000000000e+00 0.000000000000000000e+00
7.123952960000000357e-08 4.649872380000000249e-02 1.525907540000000007e-07 9.982676899999999368e-08 6.546512820000000010e-01 -9.570364489999999555e-08 5.318024550000000064e-06 -4.306284549999999820e-06 0.000000000000000000e+00 0.000000000000000000e+00
7.223952959999999929e-08 4.654168720000000092e-02 2.774591420000000087e-07 -9.978883839999999587e-08 6.546643690000000237e-01 9.575308669999999673e-08 -5.317749710000000042e-06 9.104333440000000407e-07 0.000000000000000000e+00 0.000000000000000000e+00
7.323952959999999501e-08 4.658465299999999670e-02 1.525464050000000083e-07 9.978707189999999359e-08 6.546707649999999878e-01 -9.565123420000000584e-08 5.317866520000000041e-06 -4.306456619999999952e-06 0.000000000000000000e+00 0.000000000000000000e+00
7.423952960000000396e-08 4.662761230000000284e-02 2.773747030000000151e-07 -9.975228329999999813e-08 6.546815710000000177e-01 9.570259560000000351e-08 -5.317627530000000256e-06 9.105070849999999791e-07 0.000000000000000000e+00 0.000000000000000000e+00
7.523952959999999968e-08 4.667057000000000150e-02 1.524874510000000023e-07 9.974723359999999482e-08 6.546862530000000513e-01 -9.559876079999999781e-08 5.317717579999999746e-06 -4.306602979999999782e-06 0.000000000000000000e+00 0.000000000000000000e+00
7.623952959999999540e-08 4.671351809999999688e-02 2.772865870000000239e-07 -9.971574940000000053e-08 6.546958240000000373e-01 9.565212679999999590e-08 -5.317496100000000163e-06 9.105905130000000112e-07 0.000000000000000000e+00 0.000000000000000000e+00
7.723952960000000436e-08 4.675646259999999971e-02 1.524339720000000046e-07 9.970760990000000158e-08 6.546996750000000365e-01 -9.554643749999999956e-08 5.317577449999999856e-06 -4.306752150000000277e-06 0.000000000000000000e+00 0.000000000000000000e+00
7.823952960000000008e-08 4.679939679999999685e-02 2.772111269999999907e-07 -9.967895000000000598e-08 6.547087150000000522e-01 9.560150939999999717e-08 -5.317356909999999872e-06 9.106614319999999831e-07 0.000000000000000000e+00 0.000000000000000000e+00
7.923952959999999580e-08 4.684232750000000278e-02 1.523981600000000105e-07 9.966840729999999535e-08 6.547122589999999631e-01 -9.549438619999999539e-08 5.317443809999999581e-06 -4.306919769999999724e-06 0.000000000000000000e+00 0.000000000000000000e+00
8.023952960000000475e-08 4.688524890000000250e-02 2.771563340000000175e-07 -9.964175399999999419e-08 6.547211210000000170e-01 9.555066679999999944e-08 -5.317212800000000368e-06 9.107104899999999579e-07 0.000000000000000000e+00 0.000000000000000000e+00
8.123952960000000047e-08 4.692816820000000194e-02 1.523840999999999887e-07 9.962968210000000564e-08 6.547245579999999565e-01 -9.544263880000000040e-08 5.317313559999999956e-06 -4.307109540000000111e-06 0.000000000000000000e+00 0.000000000000000000e+00
8.223952959999999619e-08 4.697107989999999705e-02 2.771228380000000073e-07 -9.960416550000000121e-08 6.547333149999999824e-01 9.549960330000000243e-08 -5.317066840000000295e-06 9.107387670000000416e-07 0.000000000000000000e+00 0.000000000000000000e+00
8.323952960000000514e-08 4.701399159999999910e-02 1.523895739999999933e-07 9.959137699999999929e-08 6.547366169999999652e-01 -9.539115909999999976e-08 5.317183869999999822e-06 -4.307316639999999623e-06 0.000000000000000000e+00 0.000000000000000000e+00
8.423952960000000086e-08 4.705689779999999711e-02 2.771062519999999810e-07 -9.956627739999999875e-08 6.547451690000000157e-01 9.544837599999999622e-08 -5.316921489999999681e-06 9.107537300000000038e-07 0.000000000000000000e+00 0.000000000000000000e+00
8.523952959999999658e-08 4.709980579999999833e-02 1.524087299999999984e-07 9.955337180000000087e-08 6.547481910000000349e-01 -9.533987410000000659e-08 5.317052740000000393e-06 -4.307532020000000372e-06 0.000000000000000000e+00 0.000000000000000000e+00
8.623952960000000554e-08 4.714270999999999739e-02 2.770999219999999947e-07 -9.952821989999999855e-08 6.547563720000000309e-01 9.539706379999999438e-08 -5.316778240000000333e-06 9.107650999999999555e-07 0.000000000000000000e+00 0.000000000000000000e+00
8.723952960000000126e-08 4.718561749999999888e-02 1.524347010000000021e-07 9.951553259999999580e-08 6.547589470000000356e-01 -9.528870269999999669e-08 5.316919190000000232e-06 -4.307746100000000216e-06 0.000000000000000000e+00 0.000000000000000000e+00
8.823952959999999698e-08 4.722852219999999768e-02 2.770972570000000154e-07 -9.949011819999999418e-08 6.547666070000000005e-01 9.534574200000000272e-08 -5.316637579999999580e-06 9.107816239999999687e-07 0.000000000000000000e+00 0.000000000000000000e+00
8.923952960000000593e-08 4.727143109999999704e-02 1.524615499999999879e-07 9.947774589999999589e-08 6.547686129999999993e-01 -9.523757690000000133e-08 5.316783149999999721e-06 -4.307951419999999625e-06 0.000000000000000000e+00 0.000000000000000000e+00
9.023952960000000165e-08 4.731433780000000172e-02 2.770932420000000094e-07 -9.945206519999999706e-08 6.547756639999999795e-01 9.529446609999999756e-08 -5.316499239999999619e-06 9.108092220000000245e-07 0.000000000000000000e+00 0.000000000000000000e+00
9.123952959999999737e-08 4.735724880000000137e-02 1.524853339999999992e-07 9.943993780000000571e-08 6.547770520000000261e-01 -9.518645280000000155e-08 5.316645149999999723e-06 -4.308143759999999805e-06 0.000000000000000000e+00 0.000000000000000000e+00
9.223952960000000633e-08 4.740015749999999806e-02 2.770850530000000029e-07 -9.941411170000000353e-08 6.547834809999999450e-01 9.524326600000000002e-08 -5.316362510000000205e-06 9.108504370000000303e-07 0.000000000000000000e+00 0.000000000000000000e+00
9.323952960000000204e-08 4.744307040000000225e-02 1.525043210000000000e-07 9.940207589999999506e-08 6.547842720000000005e-01 -9.513531150000000290e-08 5.316505999999999577e-06 -4.308322109999999847e-06 0.000000000000000000e+00 0.000000000000000000e+00
9.423952959999999776e-08 4.748598059999999815e-02 2.770719490000000080e-07 -9.937626970000000419e-08 6.547901320000000247e-01 9.519214850000000565e-08 -5.316226549999999984e-06 9.109048990000000204e-07 0.000000000000000000e+00 0.000000000000000000e+00
