time vout i_vip i_vin v_bias_p v_bias_n i_vdn2 i_vup2 i_vvp v_up
5.038149869999999813e-08 6.750955139999999764e-03 3.355643600000000086e-07 2.403188960000000093e-08 4.512011890000000025e-01 -3.155887100000000013e-08 5.800006950000000385e-06 -6.342436969999999684e-06 0.000000000000000000e+00 0.000000000000000000e+00
5.138149870000000046e-08 6.792701790000000260e-03 8.773314679999999602e-08 -2.123597540000000113e-08 4.514320589999999966e-01 3.155652440000000319e-08 -5.797974960000000023e-06 1.024690739999999984e-06 0.000000000000000000e+00 0.000000000000000000e+00
5.238149870000000280e-08 6.834625839999999668e-03 3.370220360000000101e-07 2.405504560000000064e-08 4.516446769999999944e-01 -3.154088440000000054e-08 5.799763160000000129e-06 -6.345409410000000309e-06 0.000000000000000000e+00 0.000000000000000000e+00
5.338149869999999852e-08 6.876709360000000243e-03 8.908780230000000488e-08 -2.120420109999999874e-08 4.518465240000000271e-01 3.154925330000000313e-08 -5.797945030000000084e-06 1.021894699999999950e-06 0.000000000000000000e+00 0.000000000000000000e+00
5.438149870000000086e-08 6.918949350000000095e-03 3.382983530000000128e-07 2.407690259999999986e-08 4.520320099999999841e-01 -3.152352549999999755e-08 5.799529350000000076e-06 -6.348020890000000220e-06 0.000000000000000000e+00 0.000000000000000000e+00
5.538149870000000319e-08 6.961328779999999619e-03 9.027043500000000334e-08 -2.117353160000000111e-08 4.522084330000000207e-01 3.154132840000000311e-08 -5.797905079999999796e-06 1.019439759999999952e-06 0.000000000000000000e+00 0.000000000000000000e+00
5.638149869999999891e-08 7.003845600000000067e-03 3.394116870000000248e-07 2.409758750000000098e-08 4.523701609999999929e-01 -3.150671309999999837e-08 5.799305530000000051e-06 -6.350308119999999809e-06 0.000000000000000000e+00 0.000000000000000000e+00
5.738149870000000125e-08 7.046483689999999932e-03 9.129913820000000350e-08 -2.114384509999999920e-08 4.525243210000000071e-01 3.153282429999999712e-08 -5.797855300000000061e-06 1.017290050000000101e-06 0.000000000000000000e+00 0.000000000000000000e+00
5.838149869999999697e-08 7.089241940000000179e-03 3.403797409999999948e-07 2.411721719999999991e-08 4.526652549999999886e-01 -3.149037819999999755e-08 5.799091400000000237e-06 -6.352306020000000388e-06 0.000000000000000000e+00 0.000000000000000000e+00
5.938149869999999931e-08 7.132105159999999923e-03 9.219113489999999979e-08 -2.111503000000000044e-08 4.527999320000000161e-01 3.152380539999999909e-08 -5.797796129999999933e-06 1.015411790000000046e-06 0.000000000000000000e+00 0.000000000000000000e+00
