time vout i_vip i_vin v_bias_p v_bias_n i_vdn2 i_vup2 i_vvp v_up
1.191999999999999929e-11 3.714045590000000091e-02 1.697819639999999957e-06 -2.890693950000000094e-07 5.530668180000000156e-01 3.064828430000000183e-07 -6.095291970000000206e-06 -1.672435339999999943e-06 0.000000000000000000e+00 0.000000000000000000e+00
1.447999999999999969e-11 3.714263250000000155e-02 1.005144870000000050e-06 4.007912060000000114e-07 5.528444869999999955e-01 -3.537862339999999909e-07 7.703622349999999364e-06 -6.376147630000000015e-06 0.000000000000000000e+00 0.000000000000000000e+00
1.959999999999999888e-11 3.714704419999999979e-02 1.722284439999999894e-06 -2.065433290000000010e-07 5.523273239999999529e-01 2.289001179999999962e-07 -6.300113510000000131e-06 -1.793308499999999967e-06 0.000000000000000000e+00 0.000000000000000000e+00
2.983999999999999725e-11 3.715603850000000208e-02 9.454747209999999814e-07 3.796236940000000134e-07 5.512991640000000082e-01 -3.284703430000000026e-07 7.356155150000000123e-06 -6.344368560000000069e-06 0.000000000000000000e+00 0.000000000000000000e+00
5.032000000000000046e-11 3.717454170000000085e-02 1.581905010000000013e-06 -2.076018330000000113e-07 5.493585029999999980e-01 2.236060600000000032e-07 -6.828648410000000206e-06 -1.592483699999999952e-06 0.000000000000000000e+00 0.000000000000000000e+00
9.127999999999999395e-11 3.721287969999999973e-02 7.096402009999999817e-07 3.544279970000000180e-07 5.458132820000000107e-01 -3.101149099999999858e-07 6.465069459999999908e-06 -6.014288180000000066e-06 0.000000000000000000e+00 0.000000000000000000e+00
1.732000000000000068e-10 3.729048499999999822e-02 1.213364720000000029e-06 -2.413077940000000262e-07 5.399478779999999922e-01 2.426933880000000192e-07 -7.953244739999999597e-06 -9.351749110000000027e-07 0.000000000000000000e+00 0.000000000000000000e+00
3.370400000000000066e-10 3.743295600000000334e-02 2.867775779999999801e-07 3.001809209999999845e-07 5.318409819999999621e-01 -2.765347040000000191e-07 5.593479879999999753e-06 -4.919213190000000045e-06 0.000000000000000000e+00 0.000000000000000000e+00
6.647199999999999545e-10 3.764473609999999942e-02 8.760198489999999604e-07 -3.000340530000000055e-07 5.241701039999999701e-01 2.775972900000000139e-07 -7.838289200000000617e-06 5.237473449999999657e-07 0.000000000000000000e+00 0.000000000000000000e+00
1.320080000000000057e-09 3.787830760000000102e-02 3.651370860000000167e-08 2.637014420000000019e-07 5.213318059999999532e-01 -2.547379130000000164e-07 6.579481940000000411e-06 -3.568728909999999865e-06 0.000000000000000000e+00 0.000000000000000000e+00
2.320080000000000119e-09 3.804208600000000273e-02 6.752231760000000137e-07 -2.997871530000000087e-07 5.232561030000000279e-01 2.769928240000000208e-07 -7.017908350000000189e-06 1.306413770000000080e-06 0.000000000000000000e+00 0.000000000000000000e+00
3.320079999999999975e-09 3.813662720000000200e-02 -1.124746240000000055e-07 2.781397079999999742e-07 5.244685089999999716e-01 -2.635717180000000087e-07 6.856080669999999856e-06 -3.295869799999999789e-06 0.000000000000000000e+00 0.000000000000000000e+00
4.320079999999999830e-09 3.820786699999999952e-02 5.725702250000000200e-07 -2.903706349999999994e-07 5.249177619999999544e-01 2.711333670000000045e-07 -6.952496589999999627e-06 1.399452770000000097e-06 0.000000000000000000e+00 0.000000000000000000e+00
5.320079999999999686e-09 3.826582409999999823e-02 -1.819890639999999965e-07 2.823882420000000049e-07 5.253993780000000280e-01 -2.661080790000000116e-07 6.882281520000000037e-06 -3.244428179999999958e-06 0.000000000000000000e+00 0.000000000000000000e+00
6.320080000000000369e-09 3.831473330000000066e-02 5.288201980000000233e-07 -2.881239479999999898e-07 5.262488749999999493e-01 2.696667859999999933e-07 -6.935368150000000420e-06 1.432331890000000095e-06 0.000000000000000000e+00 0.000000000000000000e+00
7.320080000000000224e-09 3.835723590000000155e-02 -2.071885830000000126e-07 2.834840969999999805e-07 5.274874729999999845e-01 -2.667099869999999899e-07 6.895663150000000264e-06 -3.225603389999999888e-06 0.000000000000000000e+00 0.000000000000000000e+00
8.320080000000000080e-09 3.839525089999999696e-02 5.164244260000000292e-07 -2.871995789999999858e-07 5.291058239999999468e-01 2.690151629999999863e-07 -6.923784390000000014e-06 1.441245600000000098e-06 0.000000000000000000e+00 0.000000000000000000e+00
9.320080000000000762e-09 3.843024920000000233e-02 -2.103805770000000104e-07 2.839641620000000194e-07 5.310247209999999773e-01 -2.669298940000000079e-07 6.905014560000000258e-06 -3.225857599999999826e-06 0.000000000000000000e+00 0.000000000000000000e+00
