time vout i_vip i_vin v_bias_p v_bias_n i_vdn2 i_vup2 i_vvp v_up
4.418358539999999733e-08 1.295098590000000049e+00 -9.636718470000000289e-07 1.223490150000000073e-06 6.989286759999999710e-01 -8.557175110000000128e-07 8.223997960000000427e-05 -2.273392210000000111e-05 0.000000000000000000e+00 0.000000000000000000e+00
4.518358539999999967e-08 1.295124659999999928e+00 1.229815870000000037e-06 -1.223288460000000069e-06 6.989904439999999886e-01 8.555303719999999582e-07 -8.223431009999999865e-05 1.753340580000000042e-05 0.000000000000000000e+00 0.000000000000000000e+00
4.618358540000000200e-08 1.295151039999999920e+00 -9.629591950000000328e-07 1.223134709999999901e-06 6.989394209999999497e-01 -8.552612180000000210e-07 8.223329080000000310e-05 -2.273595650000000154e-05 0.000000000000000000e+00 0.000000000000000000e+00
4.718358539999999772e-08 1.295177060000000102e+00 1.228676030000000066e-06 -1.222934160000000009e-06 6.989992659999999525e-01 8.550747589999999980e-07 -8.222762769999999359e-05 1.753588430000000033e-05 0.000000000000000000e+00 0.000000000000000000e+00
4.818358540000000006e-08 1.295203380000000015e+00 -9.622575600000000844e-07 1.222777830000000011e-06 6.989474399999999754e-01 -8.548041720000000506e-07 8.222660839999999804e-05 -2.273798000000000011e-05 0.000000000000000000e+00 0.000000000000000000e+00
4.918358540000000240e-08 1.295229350000000057e+00 1.227539119999999924e-06 -1.222578409999999983e-06 6.990059060000000102e-01 8.546183880000000409e-07 -8.222095169999999820e-05 1.753833900000000115e-05 0.000000000000000000e+00 0.000000000000000000e+00
5.018358539999999812e-08 1.295255629999999991e+00 -9.615571440000000051e-07 1.222419660000000100e-06 6.989537359999999921e-01 -8.543464640000000082e-07 8.221993309999999714e-05 -2.274000479999999959e-05 0.000000000000000000e+00 0.000000000000000000e+00
5.118358540000000045e-08 1.295281560000000054e+00 1.226412570000000093e-06 -1.222221100000000015e-06 6.990112090000000222e-01 8.541611959999999645e-07 -8.221428309999999492e-05 1.754076219999999909e-05 0.000000000000000000e+00 0.000000000000000000e+00
5.218358540000000279e-08 1.295307790000000070e+00 -9.608523740000000135e-07 1.222060290000000072e-06 6.989589920000000012e-01 -8.538881479999999837e-07 8.221326569999999991e-05 -2.274203410000000142e-05 0.000000000000000000e+00 0.000000000000000000e+00
5.318358539999999851e-08 1.295333679999999932e+00 1.225299570000000075e-06 -1.221862199999999997e-06 6.990156979999999631e-01 8.537031620000000100e-07 -8.220762239999999531e-05 1.754315430000000068e-05 0.000000000000000000e+00 0.000000000000000000e+00
5.418358540000000085e-08 1.295359869999999969e+00 -9.601416720000001030e-07 1.221699739999999998e-06 6.989635889999999963e-01 -8.534292400000000352e-07 8.220660670000000435e-05 -2.274406479999999901e-05 0.000000000000000000e+00 0.000000000000000000e+00
5.518358540000000318e-08 1.295385709999999913e+00 1.224199849999999949e-06 -1.221501719999999965e-06 6.990196379999999987e-01 8.532442970000000057e-07 -8.220097029999999386e-05 1.754551980000000150e-05 0.000000000000000000e+00 0.000000000000000000e+00
5.618358539999999890e-08 1.295411869999999910e+00 -9.594262839999999230e-07 1.221337990000000018e-06 6.989676919999999738e-01 -8.529697290000000169e-07 8.219995639999999842e-05 -2.274609109999999927e-05 0.000000000000000000e+00 0.000000000000000000e+00
5.718358540000000124e-08 1.295437670000000097e+00 1.223111110000000055e-06 -1.221139729999999962e-06 6.990231139999999455e-01 8.527846349999999691e-07 -8.219432700000000062e-05 1.754786539999999916e-05 0.000000000000000000e+00 0.000000000000000000e+00
5.818358539999999696e-08 1.295463789999999893e+00 -9.587088669999999002e-07 1.220975010000000023e-06 6.989713339999999997e-01 -8.525095929999999549e-07 8.219331509999999719e-05 -2.274810679999999920e-05 0.000000000000000000e+00 0.000000000000000000e+00
5.918358539999999930e-08 1.295489560000000040e+00 1.222030280000000054e-06 -1.220776279999999956e-06 6.990261260000000254e-01 8.523242170000000487e-07 -8.218769280000000354e-05 1.755019650000000055e-05 0.000000000000000000e+00 0.000000000000000000e+00
6.018358540000000163e-08 1.295515640000000079e+00 -9.579922750000000113e-07 1.220610750000000043e-06 6.989744949999999735e-01 -8.520488059999999665e-07 8.218668310000000216e-05 -2.275010709999999832e-05 0.000000000000000000e+00 0.000000000000000000e+00
6.118358539999999735e-08 1.295541370000000025e+00 1.220954600000000101e-06 -1.220411439999999990e-06 6.990286519999999726e-01 8.518630799999999555e-07 -8.218106789999999912e-05 1.755251709999999986e-05 0.000000000000000000e+00 0.000000000000000000e+00
