time vout i_vip i_vin v_bias_p v_bias_n i_vdn2 i_vup2 i_vvp v_up
1.686441360000000082e-08 5.428544870000000418e-03 4.292797399999999997e-07 -7.476291649999999407e-08 5.725489639999999936e-01 6.921897739999999541e-08 4.241293450000000117e-06 -5.847974559999999787e-06 0.000000000000000000e+00 0.000000000000000000e+00
1.786441359999999984e-08 5.457625619999999927e-03 -4.451313170000000025e-08 7.629484770000000200e-08 5.761666330000000391e-01 -7.009524679999999926e-08 -4.211903299999999969e-06 1.106475510000000010e-06 0.000000000000000000e+00 0.000000000000000000e+00
1.886441359999999887e-08 5.489625609999999878e-03 4.628738579999999807e-07 -7.444385729999999729e-08 5.794305709999999499e-01 6.901577199999999422e-08 4.244334950000000111e-06 -5.899828640000000377e-06 0.000000000000000000e+00 0.000000000000000000e+00
1.986441360000000121e-08 5.525044439999999765e-03 -1.236941220000000049e-08 7.654938179999999871e-08 5.822921250000000493e-01 -7.021673070000000452e-08 -4.210672930000000038e-06 1.056858649999999922e-06 0.000000000000000000e+00 0.000000000000000000e+00
2.086441360000000024e-08 5.564095179999999953e-03 4.912661570000000135e-07 -7.416858970000000382e-08 5.847352300000000502e-01 6.884141060000000266e-08 4.242991100000000190e-06 -5.942500160000000012e-06 0.000000000000000000e+00 0.000000000000000000e+00
2.186441359999999927e-08 5.606701060000000153e-03 1.039559490000000082e-08 7.673664519999999362e-08 5.867379249999999935e-01 -7.029649459999999846e-08 -4.214143359999999762e-06 1.023354739999999951e-06 0.000000000000000000e+00 0.000000000000000000e+00
2.286441360000000160e-08 5.652548579999999712e-03 5.077930919999999627e-07 -7.400661399999999827e-08 5.883182070000000374e-01 6.873524310000000278e-08 4.238072300000000023e-06 -5.965518560000000300e-06 0.000000000000000000e+00 0.000000000000000000e+00
2.386441360000000063e-08 5.701060939999999695e-03 1.997810260000000156e-08 7.675269279999999385e-08 5.895005899999999910e-01 -7.027459700000000616e-08 -4.219813740000000106e-06 1.011165559999999956e-06 0.000000000000000000e+00 0.000000000000000000e+00
2.486441359999999966e-08 5.751602710000000389e-03 5.109531259999999635e-07 -7.403761959999999551e-08 5.903393160000000028e-01 6.874285099999999770e-08 4.232086940000000163e-06 -5.967580179999999936e-06 0.000000000000000000e+00 0.000000000000000000e+00
2.586441359999999869e-08 5.803433620000000327e-03 1.740096440000000001e-08 7.656540460000000427e-08 5.908912060000000022e-01 -7.013363360000000022e-08 -4.225354549999999902e-06 1.017319970000000004e-06 0.000000000000000000e+00 0.000000000000000000e+00
