time vout i_vip i_vin v_bias_p v_bias_n
7.228000000000000269e-09 1.067299620000000004e+00 9.409756439999999968e-12 5.916440799999999635e-13 7.253139659999999767e-01 7.191784310000000069e-01
7.328000000000000337e-09 1.067299620000000004e+00 9.409766240000000778e-12 5.916440270000000298e-13 7.253139659999999767e-01 7.191784310000000069e-01
7.428000000000000406e-09 1.067299620000000004e+00 9.409846790000000425e-12 5.916443239999999953e-13 7.253139659999999767e-01 7.191784310000000069e-01
7.527999999999999647e-09 1.067299620000000004e+00 9.409756470000000632e-12 5.916446229999999983e-13 7.253139659999999767e-01 7.191784310000000069e-01
7.628000000000000542e-09 1.067299620000000004e+00 9.409753749999999708e-12 5.916435950000000066e-13 7.253139659999999767e-01 7.191784310000000069e-01
7.727999999999999783e-09 1.067299620000000004e+00 9.409811649999999204e-12 5.916449220000000012e-13 7.253139659999999767e-01 7.191784310000000069e-01
7.828000000000000679e-09 1.067299620000000004e+00 9.409784359999999283e-12 5.916438010000000327e-13 7.253139659999999767e-01 7.191784310000000069e-01
7.927999999999999920e-09 1.067299620000000004e+00 9.409782840000000668e-12 5.916445140000000242e-13 7.253139659999999767e-01 7.191784310000000069e-01
8.028000000000000815e-09 1.067299620000000004e+00 9.409744439999999503e-12 5.916437899999999778e-13 7.253139659999999767e-01 7.191784310000000069e-01
8.128000000000000056e-09 1.067299620000000004e+00 9.409822750000000765e-12 5.916444160000000040e-13 7.253139659999999767e-01 7.191784310000000069e-01
8.227999999999999297e-09 1.067299620000000004e+00 9.409840389999999962e-12 5.916444449999999924e-13 7.253139659999999767e-01 7.191784310000000069e-01
8.328000000000000193e-09 1.067299620000000004e+00 9.409764149999999249e-12 5.916438870000000298e-13 7.253139659999999767e-01 7.191784310000000069e-01
8.427999999999999434e-09 1.067299620000000004e+00 9.409753270000000400e-12 5.916445159999999607e-13 7.253139659999999767e-01 7.191784310000000069e-01
8.528000000000000329e-09 1.067299620000000004e+00 9.409750889999999995e-12 5.916441689999999664e-13 7.253139659999999767e-01 7.191784310000000069e-01
8.627999999999999570e-09 1.067299620000000004e+00 9.409773640000000203e-12 5.916442090000000097e-13 7.253139659999999767e-01 7.191784310000000069e-01
8.728000000000000466e-09 1.067299620000000004e+00 9.409834730000000249e-12 5.916447240000000243e-13 7.253139659999999767e-01 7.191784310000000069e-01
8.827999999999999707e-09 1.067299620000000004e+00 9.409759830000000632e-12 5.916435150000000210e-13 7.253139659999999767e-01 7.191784310000000069e-01
8.928000000000000602e-09 1.067299620000000004e+00 9.409749209999999995e-12 5.916446139999999809e-13 7.253139659999999767e-01 7.191784310000000069e-01
9.027999999999999843e-09 1.067299620000000004e+00 9.409817320000000215e-12 5.916436360000000182e-13 7.253139659999999767e-01 7.191784310000000069e-01
9.128000000000000739e-09 1.067299620000000004e+00 9.409754259999999679e-12 5.916451839999999667e-13 7.253139659999999767e-01 7.191784310000000069e-01
9.227999999999999980e-09 1.067299620000000004e+00 9.409767749999999711e-12 5.916435379999999980e-13 7.253139659999999767e-01 7.191784310000000069e-01
9.327999999999999221e-09 1.067299620000000004e+00 9.409803210000000471e-12 5.916441390000000097e-13 7.253139659999999767e-01 7.191784310000000069e-01
9.428000000000000117e-09 1.067299620000000004e+00 9.409834389999999729e-12 5.916448819999999579e-13 7.253139659999999767e-01 7.191784310000000069e-01
9.527999999999999358e-09 1.067299620000000004e+00 9.409760159999999854e-12 5.916440609999999606e-13 7.253139659999999767e-01 7.191784310000000069e-01
9.628000000000000253e-09 1.067299620000000004e+00 9.409741110000000166e-12 5.916442489999999520e-13 7.253139659999999767e-01 7.191784310000000069e-01
9.727999999999999494e-09 1.067299620000000004e+00 9.409780800000000782e-12 5.916440099999999635e-13 7.253139659999999767e-01 7.191784310000000069e-01
9.828000000000000390e-09 1.067299620000000004e+00 9.409803980000000269e-12 5.916442970000000443e-13 7.253139659999999767e-01 7.191784310000000069e-01
9.927999999999999631e-09 1.067299620000000004e+00 9.409795720000000671e-12 5.916443409999999607e-13 7.253139659999999767e-01 7.191784310000000069e-01
1.002800000000000053e-08 1.067299620000000004e+00 9.409755010000000112e-12 5.916439239999999663e-13 7.253139659999999767e-01 7.191784310000000069e-01
1.012799999999999977e-08 1.067299620000000004e+00 9.409765340000000259e-12 5.916447240000000243e-13 7.253139659999999767e-01 7.191784310000000069e-01
1.022800000000000066e-08 1.067299620000000004e+00 9.409833960000000451e-12 5.916437210000000471e-13 7.253139659999999767e-01 7.191784310000000069e-01
1.032799999999999990e-08 1.067299620000000004e+00 9.409769620000000145e-12 5.916442379999999982e-13 7.253139659999999767e-01 7.191784310000000069e-01
1.042800000000000080e-08 1.067299620000000004e+00 9.409730699999999326e-12 5.916449739999999666e-13 7.253139659999999767e-01 7.191784310000000069e-01
1.052800000000000004e-08 1.067299620000000004e+00 9.409791889999999429e-12 5.916437039999999807e-13 7.253139659999999767e-01 7.191784310000000069e-01
1.062799999999999928e-08 1.067299620000000004e+00 9.409832320000000796e-12 5.916445859999999607e-13 7.253139659999999767e-01 7.191784310000000069e-01
1.072800000000000018e-08 1.067299620000000004e+00 9.409791029999999256e-12 5.916437920000000153e-13 7.253139659999999767e-01 7.191784310000000069e-01
1.082799999999999942e-08 1.067299620000000004e+00 9.409770869999999251e-12 5.916441749999999779e-13 7.253139659999999767e-01 7.191784310000000069e-01
1.092800000000000031e-08 1.067299620000000004e+00 9.409748669999999360e-12 5.916447379999999839e-13 7.253139659999999767e-01 7.191784310000000069e-01
1.102799999999999955e-08 1.067299620000000004e+00 9.409740019999999214e-12 5.916440660000000039e-13 7.253139659999999767e-01 7.191784310000000069e-01
1.112800000000000045e-08 1.067299620000000004e+00 9.409819260000000043e-12 5.916439039999999952e-13 7.253139659999999767e-01 7.191784310000000069e-01
1.122799999999999969e-08 1.067299620000000004e+00 9.409857130000000255e-12 5.916444370000000444e-13 7.253139659999999767e-01 7.191784310000000069e-01
1.132800000000000059e-08 1.067299620000000004e+00 9.409741479999999733e-12 5.916444989999999953e-13 7.253139659999999767e-01 7.191784310000000069e-01
1.142799999999999983e-08 1.067299620000000004e+00 9.409737650000000107e-12 5.916437799999999923e-13 7.253139659999999767e-01 7.191784310000000069e-01
1.152800000000000072e-08 1.067299620000000004e+00 9.409827490000000593e-12 5.916444560000000473e-13 7.253139659999999767e-01 7.191784310000000069e-01
1.162799999999999996e-08 1.067299620000000004e+00 9.409768679999999279e-12 5.916439160000000183e-13 7.253139659999999767e-01 7.191784310000000069e-01
1.172799999999999921e-08 1.067299620000000004e+00 9.409769500000000722e-12 5.916449080000000416e-13 7.253139659999999767e-01 7.191784310000000069e-01
1.182800000000000010e-08 1.067299620000000004e+00 9.409767930000000462e-12 5.916436439999999663e-13 7.253139659999999767e-01 7.191784310000000069e-01
1.192799999999999934e-08 1.067299620000000004e+00 9.409828830000000074e-12 5.916445330000000271e-13 7.253139659999999767e-01 7.191784310000000069e-01
1.202800000000000024e-08 1.067299620000000004e+00 9.409794040000000671e-12 5.916444000000000069e-13 7.253139659999999767e-01 7.191784310000000069e-01
1.212799999999999948e-08 1.067299620000000004e+00 9.409762880000000778e-12 5.916440859999999750e-13 7.253139659999999767e-01 7.191784310000000069e-01
