time vout i_vip i_vin v_bias_p v_bias_n
1.828000000000000098e-09 2.751883900000000049e-01 3.572273529999999942e-12 3.784528890000000319e-12 6.239583180000000118e-01 6.334011339999999768e-01
1.927999999999999960e-09 2.751883900000000049e-01 3.576892650000000034e-12 3.702148869999999845e-12 6.239583180000000118e-01 6.334011339999999768e-01
2.028000000000000028e-09 2.751883900000000049e-01 3.570604280000000040e-12 3.783915460000000182e-12 6.239583180000000118e-01 6.334011339999999768e-01
2.128000000000000096e-09 2.751883900000000049e-01 3.578311919999999984e-12 3.702759179999999634e-12 6.239583180000000118e-01 6.334011339999999768e-01
2.228000000000000164e-09 2.751883900000000049e-01 3.569265270000000053e-12 3.783308219999999903e-12 6.239583180000000118e-01 6.334011339999999768e-01
2.327999999999999819e-09 2.751883900000000049e-01 3.579460130000000092e-12 3.703362449999999884e-12 6.239583180000000118e-01 6.334011339999999768e-01
2.427999999999999887e-09 2.751883900000000049e-01 3.568203220000000084e-12 3.782709690000000290e-12 6.239583180000000118e-01 6.334011339999999768e-01
2.527999999999999956e-09 2.751883900000000049e-01 3.580301939999999829e-12 3.703955870000000101e-12 6.239583180000000118e-01 6.334011339999999768e-01
2.628000000000000024e-09 2.751883900000000049e-01 3.567320230000000163e-12 3.782121729999999670e-12 6.239583180000000118e-01 6.334011339999999768e-01
2.728000000000000092e-09 2.751883900000000049e-01 3.580976919999999953e-12 3.704539149999999797e-12 6.239583180000000118e-01 6.334011339999999768e-01
2.828000000000000160e-09 2.751883900000000049e-01 3.566679270000000048e-12 3.781543230000000148e-12 6.239583180000000118e-01 6.334011339999999768e-01
2.927999999999999815e-09 2.751883900000000049e-01 3.581584600000000002e-12 3.705112410000000010e-12 6.239583180000000118e-01 6.334011339999999768e-01
3.027999999999999883e-09 2.751883900000000049e-01 3.566141389999999903e-12 3.780975920000000139e-12 6.239583180000000118e-01 6.334011339999999768e-01
3.127999999999999952e-09 2.751883900000000049e-01 3.582044820000000068e-12 3.705673580000000190e-12 6.239583180000000118e-01 6.334011339999999768e-01
3.228000000000000020e-09 2.751883900000000049e-01 3.565788409999999865e-12 3.780420229999999730e-12 6.239583180000000118e-01 6.334011339999999768e-01
3.328000000000000088e-09 2.751883900000000049e-01 3.582532980000000027e-12 3.706224190000000252e-12 6.239583180000000118e-01 6.334011339999999768e-01
3.428000000000000156e-09 2.751883900000000049e-01 3.565356579999999951e-12 3.779875389999999929e-12 6.239583180000000118e-01 6.334011339999999768e-01
3.527999999999999811e-09 2.751883900000000049e-01 3.582809309999999842e-12 3.706762879999999734e-12 6.239583180000000118e-01 6.334011339999999768e-01
3.627999999999999879e-09 2.751883900000000049e-01 3.565018999999999917e-12 3.779342399999999699e-12 6.239583180000000118e-01 6.334011339999999768e-01
3.728000000000000361e-09 2.751883900000000049e-01 3.583033700000000047e-12 3.707290690000000367e-12 6.239583180000000118e-01 6.334011339999999768e-01
3.827999999999999602e-09 2.751883900000000049e-01 3.564770340000000081e-12 3.778819370000000048e-12 6.239583180000000118e-01 6.334011339999999768e-01
3.927999999999999671e-09 2.751883900000000049e-01 3.583288690000000144e-12 3.707808179999999727e-12 6.239583180000000118e-01 6.334011339999999768e-01
4.027999999999999739e-09 2.751883900000000049e-01 3.564605439999999806e-12 3.778307379999999823e-12 6.239583180000000118e-01 6.334011339999999768e-01
4.127999999999999807e-09 2.751883900000000049e-01 3.583452050000000015e-12 3.708315480000000153e-12 6.239583180000000118e-01 6.334011339999999768e-01
4.227999999999999875e-09 2.751883900000000049e-01 3.564447949999999850e-12 3.777805890000000005e-12 6.239583180000000118e-01 6.334011339999999768e-01
4.327999999999999944e-09 2.751883900000000049e-01 3.583574520000000193e-12 3.708811609999999623e-12 6.239583180000000118e-01 6.334011339999999768e-01
4.428000000000000012e-09 2.751883900000000049e-01 3.564322830000000162e-12 3.777314180000000017e-12 6.239583180000000118e-01 6.334011339999999768e-01
4.528000000000000080e-09 2.751883900000000049e-01 3.583720530000000145e-12 3.709298119999999841e-12 6.239583180000000118e-01 6.334011339999999768e-01
4.628000000000000148e-09 2.751883900000000049e-01 3.564228029999999964e-12 3.776833019999999656e-12 6.239583180000000118e-01 6.334011339999999768e-01
4.728000000000000217e-09 2.751883900000000049e-01 3.583795729999999935e-12 3.709775030000000171e-12 6.239583180000000118e-01 6.334011339999999768e-01
4.828000000000000285e-09 2.751883900000000049e-01 3.564122300000000079e-12 3.776360139999999875e-12 6.239583180000000118e-01 6.334011339999999768e-01
4.928000000000000353e-09 2.751883900000000049e-01 3.583899770000000136e-12 3.710243370000000240e-12 6.239583180000000118e-01 6.334011339999999768e-01
5.027999999999999594e-09 2.751883900000000049e-01 3.564056569999999860e-12 3.775896259999999634e-12 6.239583180000000118e-01 6.334011339999999768e-01
5.127999999999999663e-09 2.751883900000000049e-01 3.583924540000000056e-12 3.710703410000000364e-12 6.239583180000000118e-01 6.334011339999999768e-01
5.227999999999999731e-09 2.751883900000000049e-01 3.564007259999999991e-12 3.775439790000000117e-12 6.239583180000000118e-01 6.334011339999999768e-01
5.327999999999999799e-09 2.751883900000000049e-01 3.583977009999999811e-12 3.711155269999999967e-12 6.239583180000000118e-01 6.334011339999999768e-01
5.427999999999999867e-09 2.751883900000000049e-01 3.563964839999999979e-12 3.774992600000000141e-12 6.239583180000000118e-01 6.334011339999999768e-01
5.527999999999999936e-09 2.751883900000000049e-01 3.583995750000000047e-12 3.711598410000000029e-12 6.239583180000000118e-01 6.334011339999999768e-01
5.628000000000000004e-09 2.751883900000000049e-01 3.563972119999999981e-12 3.774553309999999878e-12 6.239583180000000118e-01 6.334011339999999768e-01
5.728000000000000072e-09 2.751883900000000049e-01 3.584035779999999971e-12 3.712034340000000290e-12 6.239583180000000118e-01 6.334011339999999768e-01
5.828000000000000140e-09 2.751883900000000049e-01 3.563938620000000030e-12 3.774121200000000367e-12 6.239583180000000118e-01 6.334011339999999768e-01
5.928000000000000209e-09 2.751883900000000049e-01 3.584046549999999887e-12 3.712462279999999656e-12 6.239583180000000118e-01 6.334011339999999768e-01
6.028000000000000277e-09 2.751883900000000049e-01 3.563906010000000108e-12 3.773696800000000137e-12 6.239583180000000118e-01 6.334011339999999768e-01
6.128000000000000345e-09 2.751883900000000049e-01 3.584028069999999882e-12 3.712883340000000058e-12 6.239583180000000118e-01 6.334011339999999768e-01
6.228000000000000414e-09 2.751883900000000049e-01 3.563935109999999942e-12 3.773279290000000169e-12 6.239583180000000118e-01 6.334011339999999768e-01
6.327999999999999655e-09 2.751883900000000049e-01 3.584099220000000161e-12 3.713297940000000285e-12 6.239583180000000118e-01 6.334011339999999768e-01
6.427999999999999723e-09 2.751883900000000049e-01 3.563936589999999827e-12 3.772867729999999596e-12 6.239583180000000118e-01 6.334011339999999768e-01
6.527999999999999791e-09 2.751883900000000049e-01 3.584002499999999904e-12 3.713705719999999645e-12 6.239583180000000118e-01 6.334011339999999768e-01
6.627999999999999859e-09 2.751883900000000049e-01 3.563945310000000176e-12 3.772463620000000093e-12 6.239583180000000118e-01 6.334011339999999768e-01
