time vout i_vip i_vin v_bias_p v_bias_n i_vdn2 i_vup2 i_vvp v_up
4.240194709999999946e-08 1.462549940000000027e-02 1.444581890000000062e-07 7.202843359999999413e-08 4.942933210000000077e-01 -7.173024419999999620e-08 5.617831529999999627e-06 -6.572542280000000234e-06 0.000000000000000000e+00 0.000000000000000000e+00
4.340194710000000180e-08 1.466641769999999997e-02 2.772515700000000019e-07 -6.641736100000000432e-08 4.945810749999999811e-01 7.167820100000000287e-08 -5.614378059999999592e-06 -5.069167609999999922e-07 0.000000000000000000e+00 0.000000000000000000e+00
4.440194709999999752e-08 1.470765249999999962e-02 1.471480589999999908e-07 7.203575949999999842e-08 4.948422100000000046e-01 -7.168749050000000445e-08 5.617526369999999733e-06 -6.577881520000000038e-06 0.000000000000000000e+00 0.000000000000000000e+00
4.540194709999999985e-08 1.474918170000000077e-02 2.797734359999999933e-07 -6.637302700000000016e-08 4.950916819999999774e-01 7.165383069999999824e-08 -5.614400570000000143e-06 -5.116999059999999860e-07 0.000000000000000000e+00 0.000000000000000000e+00
4.640194710000000219e-08 1.479099660000000004e-02 1.495564229999999919e-07 7.204167969999999633e-08 4.953173499999999896e-01 -7.164621729999999660e-08 5.617230850000000080e-06 -6.582646709999999698e-06 0.000000000000000000e+00 0.000000000000000000e+00
4.740194709999999791e-08 1.483307570000000006e-02 2.820235159999999761e-07 -6.632987769999999480e-08 4.955338670000000167e-01 7.162805509999999397e-08 -5.614412319999999779e-06 -5.159347819999999708e-07 0.000000000000000000e+00 0.000000000000000000e+00
4.840194710000000025e-08 1.487541109999999944e-02 1.517030229999999960e-07 7.204631950000000298e-08 4.957289759999999879e-01 -7.160614490000000096e-08 5.616946649999999985e-06 -6.586886110000000212e-06 0.000000000000000000e+00 0.000000000000000000e+00
4.940194710000000258e-08 1.491798230000000031e-02 2.840223519999999803e-07 -6.628779269999999618e-08 4.959170669999999892e-01 7.160112279999999982e-08 -5.614412160000000046e-06 -5.196696860000000197e-07 0.000000000000000000e+00 0.000000000000000000e+00
5.040194709999999830e-08 1.496078219999999979e-02 1.536089139999999884e-07 7.204979940000000551e-08 4.960857989999999940e-01 -7.156705529999999435e-08 5.616674529999999665e-06 -6.590647749999999837e-06 0.000000000000000000e+00 0.000000000000000000e+00
5.140194710000000064e-08 1.500379129999999950e-02 2.857912690000000175e-07 -6.624665749999999923e-08 4.962493319999999875e-01 7.157322909999999369e-08 -5.614399709999999988e-06 -5.229519970000000518e-07 0.000000000000000000e+00 0.000000000000000000e+00
