time vout i_vip i_vin v_bias_p v_bias_n
1.528000000000000100e-09 1.316327550000000013e+00 8.883051970000000450e-11 3.154955439999999830e-11 6.385614920000000083e-01 7.028079109999999519e-01
1.627999999999999962e-09 1.316327550000000013e+00 8.883048689999999849e-11 3.154930109999999748e-11 6.385614920000000083e-01 7.028079109999999519e-01
1.728000000000000030e-09 1.316327550000000013e+00 8.883047589999999860e-11 3.154952809999999927e-11 6.385614920000000083e-01 7.028079109999999519e-01
1.828000000000000098e-09 1.316327550000000013e+00 8.883051900000000086e-11 3.154932600000000216e-11 6.385614920000000083e-01 7.028079109999999519e-01
1.927999999999999960e-09 1.316327550000000013e+00 8.883034489999999407e-11 3.154950160000000013e-11 6.385614920000000083e-01 7.028079109999999519e-01
2.028000000000000028e-09 1.316327550000000013e+00 8.883053499999999717e-11 3.154934960000000286e-11 6.385614920000000083e-01 7.028079109999999519e-01
2.128000000000000096e-09 1.316327550000000013e+00 8.883039199999999864e-11 3.154947900000000001e-11 6.385614920000000083e-01 7.028079109999999519e-01
2.228000000000000164e-09 1.316327550000000013e+00 8.883066440000000079e-11 3.154937189999999958e-11 6.385614920000000083e-01 7.028079109999999519e-01
2.327999999999999819e-09 1.316327550000000013e+00 8.883033410000000076e-11 3.154945729999999717e-11 6.385614920000000083e-01 7.028079109999999519e-01
2.427999999999999887e-09 1.316327550000000013e+00 8.883060469999999540e-11 3.154939260000000183e-11 6.385614920000000083e-01 7.028079109999999519e-01
2.527999999999999956e-09 1.316327550000000013e+00 8.883034050000000445e-11 3.154943649999999809e-11 6.385614920000000083e-01 7.028079109999999519e-01
2.628000000000000024e-09 1.316327550000000013e+00 8.883059689999999736e-11 3.154941200000000011e-11 6.385614920000000083e-01 7.028079109999999519e-01
2.728000000000000092e-09 1.316327550000000013e+00 8.883027729999999382e-11 3.154941819999999722e-11 6.385614920000000083e-01 7.028079109999999519e-01
2.828000000000000160e-09 1.316327550000000013e+00 8.883060780000000043e-11 3.154942870000000005e-11 6.385614920000000083e-01 7.028079109999999519e-01
2.927999999999999815e-09 1.316327550000000013e+00 8.883030289999999567e-11 3.154940220000000091e-11 6.385614920000000083e-01 7.028079109999999519e-01
3.027999999999999883e-09 1.316327550000000013e+00 8.883067690000000477e-11 3.154944430000000260e-11 6.385614920000000083e-01 7.028079109999999519e-01
3.127999999999999952e-09 1.316327550000000013e+00 8.883030960000000277e-11 3.154938790000000235e-11 6.385614920000000083e-01 7.028079109999999519e-01
3.228000000000000020e-09 1.316327550000000013e+00 8.883068340000000529e-11 3.154945860000000116e-11 6.385614920000000083e-01 7.028079109999999519e-01
3.328000000000000088e-09 1.316327550000000013e+00 8.883025010000000396e-11 3.154937430000000096e-11 6.385614920000000083e-01 7.028079109999999519e-01
3.428000000000000156e-09 1.316327550000000013e+00 8.883068030000000027e-11 3.154947000000000128e-11 6.385614920000000083e-01 7.028079109999999519e-01
3.527999999999999811e-09 1.316327550000000013e+00 8.883024320000000321e-11 3.154936330000000107e-11 6.385614920000000083e-01 7.028079109999999519e-01
3.627999999999999879e-09 1.316327550000000013e+00 8.883066199999999940e-11 3.154948140000000139e-11 6.385614920000000083e-01 7.028079109999999519e-01
