time vout i_vip i_vin v_bias_p v_bias_n
3.627999999999999879e-09 2.095758019999999916e-02 2.022111260000000156e-11 2.356907029999999882e-11 5.655507010000000445e-01 5.985482690000000217e-01
3.728000000000000361e-09 2.095758019999999916e-02 2.022118340000000042e-11 2.356872740000000121e-11 5.655507010000000445e-01 5.985482690000000217e-01
3.827999999999999602e-09 2.095758019999999916e-02 2.022106770000000149e-11 2.356906800000000072e-11 5.655507010000000445e-01 5.985482690000000217e-01
3.927999999999999671e-09 2.095758019999999916e-02 2.022120020000000043e-11 2.356872929999999907e-11 5.655507010000000445e-01 5.985482690000000217e-01
4.027999999999999739e-09 2.095758019999999916e-02 2.022109030000000161e-11 2.356906619999999968e-11 5.655507010000000445e-01 5.985482690000000217e-01
4.127999999999999807e-09 2.095758019999999916e-02 2.022117420000000157e-11 2.356873130000000023e-11 5.655507010000000445e-01 5.985482690000000217e-01
4.227999999999999875e-09 2.095758019999999916e-02 2.022108599999999913e-11 2.356906449999999870e-11 5.655507010000000445e-01 5.985482690000000217e-01
4.327999999999999944e-09 2.095758019999999916e-02 2.022121969999999876e-11 2.356873320000000133e-11 5.655507010000000445e-01 5.985482690000000217e-01
4.428000000000000012e-09 2.095758019999999916e-02 2.022111539999999994e-11 2.356906200000000049e-11 5.655507010000000445e-01 5.985482690000000217e-01
4.528000000000000080e-09 2.095758019999999916e-02 2.022114970000000036e-11 2.356873599999999971e-11 5.655507010000000445e-01 5.985482690000000217e-01
4.628000000000000148e-09 2.095758019999999916e-02 2.022103730000000009e-11 2.356905979999999922e-11 5.655507010000000445e-01 5.985482690000000217e-01
4.728000000000000217e-09 2.095758019999999916e-02 2.022120180000000135e-11 2.356873760000000063e-11 5.655507010000000445e-01 5.985482690000000217e-01
4.828000000000000285e-09 2.095758019999999916e-02 2.022108960000000120e-11 2.356905820000000153e-11 5.655507010000000445e-01 5.985482690000000217e-01
4.928000000000000353e-09 2.095758019999999916e-02 2.022118540000000158e-11 2.356873920000000156e-11 5.655507010000000445e-01 5.985482690000000217e-01
5.027999999999999594e-09 2.095758019999999916e-02 2.022107939999999855e-11 2.356905610000000032e-11 5.655507010000000445e-01 5.985482690000000217e-01
5.127999999999999663e-09 2.095758019999999916e-02 2.022118039999999869e-11 2.356874149999999965e-11 5.655507010000000445e-01 5.985482690000000217e-01
5.227999999999999731e-09 2.095758019999999916e-02 2.022109089999999872e-11 2.356905399999999910e-11 5.655507010000000445e-01 5.985482690000000217e-01
5.327999999999999799e-09 2.095758019999999916e-02 2.022118629999999886e-11 2.356874340000000075e-11 5.655507010000000445e-01 5.985482690000000217e-01
5.427999999999999867e-09 2.095758019999999916e-02 2.022108649999999942e-11 2.356905240000000141e-11 5.655507010000000445e-01 5.985482690000000217e-01
5.527999999999999936e-09 2.095758019999999916e-02 2.022123239999999963e-11 2.356874519999999856e-11 5.655507010000000445e-01 5.985482690000000217e-01
5.628000000000000004e-09 2.095758019999999916e-02 2.022110819999999902e-11 2.356905040000000026e-11 5.655507010000000445e-01 5.985482690000000217e-01
5.728000000000000072e-09 2.095758019999999916e-02 2.022116319999999845e-11 2.356874709999999966e-11 5.655507010000000445e-01 5.985482690000000217e-01
5.828000000000000140e-09 2.095758019999999916e-02 2.022108139999999970e-11 2.356904859999999922e-11 5.655507010000000445e-01 5.985482690000000217e-01
5.928000000000000209e-09 2.095758019999999916e-02 2.022118039999999869e-11 2.356874930000000093e-11 5.655507010000000445e-01 5.985482690000000217e-01
6.028000000000000277e-09 2.095758019999999916e-02 2.022110909999999954e-11 2.356904630000000112e-11 5.655507010000000445e-01 5.985482690000000217e-01
6.128000000000000345e-09 2.095758019999999916e-02 2.022122310000000072e-11 2.356875099999999868e-11 5.655507010000000445e-01 5.985482690000000217e-01
6.228000000000000414e-09 2.095758019999999916e-02 2.022107340000000155e-11 2.356904460000000014e-11 5.655507010000000445e-01 5.985482690000000217e-01
6.327999999999999655e-09 2.095758019999999916e-02 2.022113689999999943e-11 2.356875340000000006e-11 5.655507010000000445e-01 5.985482690000000217e-01
6.427999999999999723e-09 2.095758019999999916e-02 2.022107110000000022e-11 2.356904239999999887e-11 5.655507010000000445e-01 5.985482690000000217e-01
6.527999999999999791e-09 2.095758019999999916e-02 2.022119010000000106e-11 2.356875490000000093e-11 5.655507010000000445e-01 5.985482690000000217e-01
6.627999999999999859e-09 2.095758019999999916e-02 2.022109039999999844e-11 2.356904040000000095e-11 5.655507010000000445e-01 5.985482690000000217e-01
6.727999999999999928e-09 2.095758019999999916e-02 2.022121270000000118e-11 2.356875729999999908e-11 5.655507010000000445e-01 5.985482690000000217e-01
6.827999999999999996e-09 2.095758019999999916e-02 2.022107900000000155e-11 2.356903859999999991e-11 5.655507010000000445e-01 5.985482690000000217e-01
6.928000000000000064e-09 2.095758019999999916e-02 2.022117930000000129e-11 2.356875890000000000e-11 5.655507010000000445e-01 5.985482690000000217e-01
7.028000000000000132e-09 2.095758019999999916e-02 2.022108629999999930e-11 2.356903679999999887e-11 5.655507010000000445e-01 5.985482690000000217e-01
7.128000000000000201e-09 2.095758019999999916e-02 2.022118209999999967e-11 2.356876050000000093e-11 5.655507010000000445e-01 5.985482690000000217e-01
7.228000000000000269e-09 2.095758019999999916e-02 2.022108689999999965e-11 2.356903550000000135e-11 5.655507010000000445e-01 5.985482690000000217e-01
7.328000000000000337e-09 2.095758019999999916e-02 2.022117930000000129e-11 2.356876160000000156e-11 5.655507010000000445e-01 5.985482690000000217e-01
7.428000000000000406e-09 2.095758019999999916e-02 2.022109059999999855e-11 2.356903390000000043e-11 5.655507010000000445e-01 5.985482690000000217e-01
7.527999999999999647e-09 2.095758019999999916e-02 2.022119289999999944e-11 2.356876389999999966e-11 5.655507010000000445e-01 5.985482690000000217e-01
7.628000000000000542e-09 2.095758019999999916e-02 2.022108519999999866e-11 2.356903169999999916e-11 5.655507010000000445e-01 5.985482690000000217e-01
7.727999999999999783e-09 2.095758019999999916e-02 2.022118420000000088e-11 2.356876550000000058e-11 5.655507010000000445e-01 5.985482690000000217e-01
7.828000000000000679e-09 2.095758019999999916e-02 2.022109139999999901e-11 2.356903079999999864e-11 5.655507010000000445e-01 5.985482690000000217e-01
7.927999999999999920e-09 2.095758019999999916e-02 2.022118219999999973e-11 2.356876650000000116e-11 5.655507010000000445e-01 5.985482690000000217e-01
8.028000000000000815e-09 2.095758019999999916e-02 2.022112509999999908e-11 2.356902870000000065e-11 5.655507010000000445e-01 5.985482690000000217e-01
8.128000000000000056e-09 2.095758019999999916e-02 2.022117449999999852e-11 2.356876879999999926e-11 5.655507010000000445e-01 5.985482690000000217e-01
8.227999999999999297e-09 2.095758019999999916e-02 2.022106130000000102e-11 2.356902760000000002e-11 5.655507010000000445e-01 5.985482690000000217e-01
8.328000000000000193e-09 2.095758019999999916e-02 2.022117039999999938e-11 2.356876969999999978e-11 5.655507010000000445e-01 5.985482690000000217e-01
8.427999999999999434e-09 2.095758019999999916e-02 2.022108689999999965e-11 2.356902569999999892e-11 5.655507010000000445e-01 5.985482690000000217e-01
8.528000000000000329e-09 2.095758019999999916e-02 2.022118689999999921e-11 2.356877200000000110e-11 5.655507010000000445e-01 5.985482690000000217e-01
8.627999999999999570e-09 2.095758019999999916e-02 2.022108549999999884e-11 2.356902370000000100e-11 5.655507010000000445e-01 5.985482690000000217e-01
8.728000000000000466e-09 2.095758019999999916e-02 2.022118390000000071e-11 2.356877359999999880e-11 5.655507010000000445e-01 5.985482690000000217e-01
8.827999999999999707e-09 2.095758019999999916e-02 2.022112720000000029e-11 2.356902210000000008e-11 5.655507010000000445e-01 5.985482690000000217e-01
8.928000000000000602e-09 2.095758019999999916e-02 2.022117870000000094e-11 2.356877529999999978e-11 5.655507010000000445e-01 5.985482690000000217e-01
9.027999999999999843e-09 2.095758019999999916e-02 2.022107919999999843e-11 2.356902089999999938e-11 5.655507010000000445e-01 5.985482690000000217e-01
9.128000000000000739e-09 2.095758019999999916e-02 2.022118709999999933e-11 2.356877640000000041e-11 5.655507010000000445e-01 5.985482690000000217e-01
9.227999999999999980e-09 2.095758019999999916e-02 2.022112529999999919e-11 2.356901890000000146e-11 5.655507010000000445e-01 5.985482690000000217e-01
9.327999999999999221e-09 2.095758019999999916e-02 2.022117280000000077e-11 2.356877810000000139e-11 5.655507010000000445e-01 5.985482690000000217e-01
9.428000000000000117e-09 2.095758019999999916e-02 2.022102569999999986e-11 2.356901840000000117e-11 5.655507010000000445e-01 5.985482690000000217e-01
9.527999999999999358e-09 2.095758019999999916e-02 2.022118980000000089e-11 2.356877919999999880e-11 5.655507010000000445e-01 5.985482690000000217e-01
9.628000000000000253e-09 2.095758019999999916e-02 2.022111289999999850e-11 2.356901640000000002e-11 5.655507010000000445e-01 5.985482690000000217e-01
9.727999999999999494e-09 2.095758019999999916e-02 2.022117989999999840e-11 2.356878099999999984e-11 5.655507010000000445e-01 5.985482690000000217e-01
9.828000000000000390e-09 2.095758019999999916e-02 2.022108820000000040e-11 2.356901469999999904e-11 5.655507010000000445e-01 5.985482690000000217e-01
9.927999999999999631e-09 2.095758019999999916e-02 2.022121419999999881e-11 2.356878290000000093e-11 5.655507010000000445e-01 5.985482690000000217e-01
1.002800000000000053e-08 2.095758019999999916e-02 2.022109099999999878e-11 2.356901300000000129e-11 5.655507010000000445e-01 5.985482690000000217e-01
1.012799999999999977e-08 2.095758019999999916e-02 2.022116760000000099e-11 2.356878429999999851e-11 5.655507010000000445e-01 5.985482690000000217e-01
1.022800000000000066e-08 2.095758019999999916e-02 2.022108890000000080e-11 2.356901160000000048e-11 5.655507010000000445e-01 5.985482690000000217e-01
